里  尔,日尔曼,-3,-1,0.84,1,-1,0.84,1,0
图卢兹,里  昂,-1,0,0.96,0.88,0,0.96,0.88,0
南  锡,卡  昂,3,0.25,0.8,1.04,0.25,0.7,1.14,3
埃蒂安,摩纳哥,-2,0,0.92,0.92,0,0.8,1.04,1
洛里昂,蒙彼利,4,0.25,1,0.84,0.5,1.04,0.8,1
甘  冈,昂  热,1,0.25,0.9,0.94,0.25,0.96,0.88,3
巴斯蒂,第  戎,2,0.25,0.92,0.92,0.25,0.86,0.98,1
尼  斯,南  特,2,0.5,0.9,0.94,0.5,0.88,0.96,3
雷  恩,梅  斯,4,0.75,0.76,1.08,0.75,0.76,1.08,3
马  赛,波尔多,2,0.5,1.04,0.8,0.5,1.14,0.7,1
蒙彼利,马  赛,0,0,0.88,0.96,0,0.78,1.06,3
摩纳哥,南  锡,6,1,0.92,0.92,1,0.84,1,3
昂  热,里  尔,1,0,0.82,1.02,0,0.62,1.22,3
第  戎,甘  冈,1,0.25,1,0.84,0.25,1.16,0.68,1
南  特,图卢兹,1,0,0.72,1.12,0,0.74,1.1,1
波尔多,洛里昂,1,0.75,0.94,0.9,0.75,0.98,0.86,3
里  昂,巴斯蒂,5,1.25,1.04,0.8,1.25,0.92,0.92,3
卡  昂,尼  斯,1,0,0.98,0.86,0,1.1,0.74,3
梅  斯,埃蒂安,2,-0.25,0.98,0.86,-0.25,0.94,0.9,1
日尔曼,雷  恩,4,1.75,0.94,0.9,1.75,0.9,0.94,3
洛里昂,摩纳哥,-1,-0.75,0.66,1.18,-0.5,0.9,0.94,0
里  尔,里  昂,-2,0,0.96,0.88,0,1.14,0.7,0
日尔曼,南  特,5,1.75,0.92,0.92,1.75,0.86,0.98,3
南  锡,第  戎,3,0.25,0.86,0.98,0.25,0.76,1.08,3
巴斯蒂,蒙彼利,2,0.25,1.14,0.7,0,1,0.84,1
雷  恩,昂  热,3,0.5,1.06,0.78,0.25,0.96,0.88,1
图卢兹,梅  斯,2,1,0.9,0.94,1,0.84,1,0
甘  冈,波尔多,1,0.25,1.1,0.74,0.25,1.14,0.7,1
马  赛,卡  昂,3,1,1.1,0.74,0.75,0.96,0.88,3
埃蒂安,尼  斯,0,0.25,0.82,1.02,0.25,0.92,0.92,0
雷  恩,图卢兹,4,0.25,1.04,0.8,0.25,1.08,0.76,3
摩纳哥,马  赛,5,0.75,1.04,0.8,1,1.14,0.7,3
梅  斯,洛里昂,3,0.25,1.06,0.78,0.25,1.12,0.72,1
南  特,里  尔,2,0,0.64,1.2,0,0.64,1.2,1
波尔多,第  戎,1,0.5,0.72,1.12,0.75,0.74,1.1,3
蒙彼利,南  锡,1,0.5,1,0.84,0.75,1.12,0.72,1
卡  昂,甘  冈,4,0.25,0.96,0.88,0.25,1.02,0.82,1
昂  热,埃蒂安,0,0,0.92,0.92,0,0.74,1.1,0
尼  斯,巴斯蒂,5,0.75,0.88,0.96,0.75,0.8,1.04,1
里  昂,日尔曼,0,-0.5,0.92,0.92,-0.25,1.08,0.76,0
洛里昂,雷  恩,1,0,0.86,0.98,0,0.88,0.96,3
里  尔,卡  昂,2,0.75,1.04,0.8,0.75,1,0.84,3
第  戎,摩纳哥,-3,-0.75,0.84,1,-0.75,1,0.84,1
南  锡,梅  斯,3,0.5,0.9,0.94,0.5,1.08,0.76,3
埃蒂安,马  赛,1,0.25,0.86,0.98,0.25,0.82,1.02,1
南  特,里  昂,-1,-0.25,0.96,0.88,-0.25,1.08,0.76,0
甘  冈,尼  斯,0,0,0.92,0.92,0,0.8,1.04,0
巴斯蒂,波尔多,1,0,1.02,0.82,-0.25,0.74,1.1,1
图卢兹,蒙彼利,3,0.25,0.8,1.04,0.25,0.98,0.86,3
日尔曼,昂  热,5,2,1,0.84,1.75,1.04,0.8,3
卡  昂,第  戎,4,0.5,1.04,0.8,0.25,0.86,0.98,1
蒙彼利,日尔曼,-2,-0.75,1.04,0.8,-1,1.04,0.8,3
昂  热,洛里昂,1,0.5,1.04,0.8,0.5,1.06,0.78,1
摩纳哥,巴斯蒂,8,1.5,1,0.84,1.5,1.04,0.8,3
波尔多,里  尔,1,0.25,0.82,1.02,0.25,0.96,0.88,0
甘  冈,南  特,1,0.25,0.92,0.92,0.25,0.84,1,3
雷  恩,埃蒂安,3,0.25,1.04,0.8,0.25,1.1,0.74,3
马  赛,南  锡,2,0.75,0.98,0.86,0.75,1.02,0.82,3
尼  斯,图卢兹,3,0.25,0.84,1,0.5,0.8,1.04,3
梅  斯,里  昂,0,-0.75,0.92,0.92,-1.25,1.06,0.78,0
第  戎,马  赛,-1,-0.25,0.8,1.04,-0.25,0.8,1.04,0
波尔多,摩纳哥,-3,-0.25,0.96,0.88,-0.25,1,0.84,0
南  锡,昂  热,2,0.25,1.02,0.82,0.25,1.02,0.82,3
里  尔,蒙彼利,2,0.5,1.02,0.82,0.5,0.96,0.88,3
巴斯蒂,梅  斯,1,0.25,0.78,1.06,0.5,0.82,1.02,3
图卢兹,洛里昂,2,0.5,0.92,0.92,0.25,0.74,1.1,3
里  昂,雷  恩,2,1,0.92,0.92,1.25,1.12,0.72,3
埃蒂安,甘  冈,3,0.5,0.96,0.88,0.5,1.04,0.8,3
日尔曼,尼  斯,3,1.5,0.96,0.88,1.5,0.92,0.92,1
南  特,卡  昂,2,0.5,1.04,0.8,0.25,0.9,0.94,3
昂  热,南  特,0,0.25,0.88,0.96,0.25,1.02,0.82,0
甘  冈,日尔曼,-2,-1.25,0.8,1.04,-1.25,0.66,1.18,3
洛里昂,埃蒂安,2,0,0.96,0.88,0.25,1.12,0.72,3
蒙彼利,波尔多,1,0.25,0.96,0.88,0.25,0.96,0.88,3
雷  恩,巴斯蒂,6,0.5,0.9,0.94,0.5,0.7,1.14,0
图卢兹,南  锡,2,0.5,0.88,0.96,0.25,0.66,1.18,1
卡  昂,梅  斯,3,0.5,1,0.84,0.5,0.98,0.86,3
尼  斯,第  戎,4,1,0.96,0.88,1,1.04,0.8,3
马  赛,里  尔,3,0.25,0.86,0.98,0.25,0.66,1.18,3
摩纳哥,里  昂,3,0.5,0.88,0.96,0.5,0.82,1.02,0
摩纳哥,卡  昂,7,1.5,0.84,1,1.5,0.94,0.9,3
埃蒂安,南  锡,2,0.5,0.92,0.92,0.25,0.98,0.86,1
第  戎,图卢兹,1,0,0.84,1,0.25,0.96,0.88,3
梅  斯,甘  冈,3,-0.25,0.78,1.06,-0.25,0.82,1.02,1
南  特,蒙彼利,2,0.25,1,0.84,0.25,1.12,0.72,3
波尔多,尼  斯,-2,0.25,1.06,0.78,0,0.8,1.04,1
里  尔,雷  恩,0,0.5,1.04,0.8,0.5,1.14,0.7,1
里  昂,昂  热,3,1,0.8,1.04,1.25,0.96,0.88,3
日尔曼,洛里昂,6,2,0.98,0.86,2,0.96,0.88,3
巴斯蒂,马  赛,0,-0.25,0.76,1.08,-0.25,1,0.84,0
里  尔,埃蒂安,0,0.25,0.84,1,0.5,0.98,0.86,1
雷  恩,日尔曼,0,-1,0.88,0.96,-1.25,0.94,0.9,0
昂  热,波尔多,0,0,0.96,0.88,0,0.96,0.88,1
南  锡,巴斯蒂,4,0.5,0.94,0.9,0.5,1.04,0.8,3
洛里昂,甘  冈,3,0,0.8,1.04,0,0.7,1.14,3
蒙彼利,第  戎,2,0.75,1,0.84,0.75,0.96,0.88,1
图卢兹,南  特,1,0.25,0.8,1.04,0.25,0.84,1,0
尼  斯,梅  斯,3,1,0.8,1.04,1,0.84,1,1
卡  昂,里  昂,0,-0.5,1,0.84,-0.5,1.14,0.7,3
马  赛,摩纳哥,-2,-0.25,0.82,1.02,-0.25,0.64,1.2,0
巴斯蒂,尼  斯,-1,-0.25,0.84,1,-0.25,0.82,1.02,1
南  特,日尔曼,-2,-1.25,0.94,0.9,-1.25,0.96,0.88,0
第  戎,里  尔,1,-0.25,0.74,1.1,-0.25,0.76,1.08,1
梅  斯,蒙彼利,4,0,0.98,0.86,0,1.08,0.76,3
波尔多,图卢兹,1,0.5,0.96,0.88,0.5,1.06,0.78,3
甘  冈,雷  恩,0,0.25,1.02,0.82,0.5,1.06,0.78,1
摩纳哥,洛里昂,6,1.25,0.88,0.96,1.5,0.86,0.98,3
埃蒂安,昂  热,2,0.5,0.94,0.9,0.75,1.1,0.74,3
里  昂,马  赛,2,0.75,1.04,0.8,0.75,0.86,0.98,3
卡  昂,南  锡,3,0.25,1.04,0.8,0.25,0.84,1,3
马  赛,蒙彼利,3,0.75,1,0.84,0.75,0.86,0.98,3
里  昂,里  尔,4,1,0.9,0.94,1,0.72,1.12,0
昂  热,梅  斯,1,0.5,0.94,0.9,0.25,0.68,1.16,3
南  锡,波尔多,2,0,0.78,1.06,0,0.74,1.1,0
洛里昂,第  戎,4,0.5,0.96,0.88,0.5,0.94,0.9,0
巴斯蒂,卡  昂,2,0.25,0.9,0.94,0,0.6,1.24,1
雷  恩,南  特,3,0.25,0.82,1.02,0.25,0.9,0.94,1
尼  斯,甘  冈,4,0.5,0.86,0.98,0.25,0.68,1.16,3
图卢兹,埃蒂安,1,0.25,1.08,0.76,0.5,1.2,0.64,0
日尔曼,摩纳哥,2,0.75,0.86,0.98,1,0.88,0.96,1
梅  斯,马  赛,1,-0.5,0.96,0.88,-0.5,0.9,0.94,3
摩纳哥,尼  斯,4,1,1.04,0.8,1,0.98,0.86,3
第  戎,日尔曼,-3,-1.5,0.9,0.94,-1.25,1.02,0.82,0
波尔多,雷  恩,-1,0.5,0.92,0.92,0.75,1.14,0.7,1
甘  冈,卡  昂,2,0.5,0.9,0.94,0.25,0.74,1.1,0
里  尔,洛里昂,1,0.75,1,0.84,0.75,1.1,0.74,0
蒙彼利,巴斯蒂,3,0.5,0.8,1.04,0.5,0.86,0.98,3
图卢兹,昂  热,1,0.5,1.04,0.8,0.5,1.14,0.7,3
南  特,南  锡,1,0.5,1.12,0.72,0.5,0.98,0.86,0
埃蒂安,里  昂,0,-0.25,1.06,0.78,-0.25,1.04,0.8,3
蒙彼利,摩纳哥,-3,-0.75,0.82,1.02,-0.5,0.94,0.9,0
卡  昂,波尔多,3,0,0.92,0.92,0,0.84,1,0
日尔曼,里  尔,6,1.75,0.92,0.92,1.75,0.98,0.86,3
昂  热,雷  恩,-1,0.25,1.08,0.76,0.25,1.06,0.78,1
洛里昂,图卢兹,3,0.25,0.96,0.88,0.25,0.9,0.94,1
梅  斯,第  戎,4,0.25,1.02,0.82,0,0.8,1.04,3
里  昂,南  锡,4,1.25,1,0.84,1.25,0.86,0.98,3
尼  斯,埃蒂安,2,0.5,1.02,0.82,0.5,1.02,0.82,3
马  赛,甘  冈,2,0.75,0.96,0.88,0.75,0.84,1,3
巴斯蒂,南  特,0,0,0.84,1,-0.25,0.78,1.06,1
波尔多,日尔曼,-3,-1,0.8,1.04,-0.75,1,0.84,0
甘  冈,里  昂,-1,-0.5,0.86,0.98,-0.5,0.74,1.1,3
摩纳哥,梅  斯,6,2,1,0.84,1.75,1.04,0.8,3
南  锡,蒙彼利,4,0.25,1.04,0.8,0.25,1.14,0.7,0
第  戎,卡  昂,1,0.25,1.02,0.82,0.25,0.94,0.9,3
里  尔,昂  热,0,0.5,0.88,0.96,0.25,0.82,1.02,0
图卢兹,巴斯蒂,4,0.5,0.88,0.96,0.5,0.7,1.14,3
雷  恩,尼  斯,2,0,0.88,0.96,-0.25,0.62,1.22,1
埃蒂安,洛里昂,2,0.5,0.92,0.92,0.5,0.72,1.12,3
南  特,马  赛,0,-0.25,0.84,1,-0.25,0.74,1.1,3
巴斯蒂,摩纳哥,-3,-1,0.9,0.94,-1.25,0.8,1.04,1
马  赛,雷  恩,1,1,1.02,0.82,0.75,0.98,0.86,3
昂  热,南  锡,1,0.5,1.04,0.8,0.5,1.04,0.8,3
洛里昂,尼  斯,1,0,0.98,0.86,0,0.94,0.9,0
梅  斯,南  特,2,0,0.96,0.88,0,1.2,0.64,1
卡  昂,里  尔,4,0,0.84,1,0,0.76,1.08,0
波尔多,甘  冈,1,0.5,0.92,0.92,0.25,0.64,1.2,3
里  昂,第  戎,5,1.25,0.92,0.92,1.5,0.86,0.98,3
蒙彼利,埃蒂安,0,0.25,1.06,0.78,0.25,0.92,0.92,3
日尔曼,图卢兹,6,1.75,0.88,0.96,1.75,0.68,1.16,1
南  特,第  戎,2,0.5,0.8,1.04,0.75,0.92,0.92,3
尼  斯,蒙彼利,4,0.5,0.96,0.88,0.5,1.02,0.82,3
甘  冈,摩纳哥,-2,-0.75,0.86,0.98,-0.75,0.78,1.06,0
昂  热,巴斯蒂,2,0.5,0.82,1.02,0.5,0.82,1.02,3
南  锡,图卢兹,3,0,0.82,1.02,0,0.88,0.96,1
里  尔,波尔多,1,0.25,1.06,0.78,0.25,1.06,0.78,0
雷  恩,洛里昂,4,0.5,0.94,0.9,0.5,1.06,0.78,3
埃蒂安,卡  昂,3,0.75,0.96,0.88,0.75,1.06,0.78,0
里  昂,梅  斯,4,1.75,0.82,1.02,1.75,0.72,1.12,3
马  赛,日尔曼,-1,-0.75,1,0.84,-0.75,1.06,0.78,0
波尔多,里  昂,-2,-0.25,0.92,0.92,-0.25,1.06,0.78,1
日尔曼,南  锡,5,2.25,0.98,0.86,2.5,1.06,0.78,3
第  戎,尼  斯,-2,-0.25,0.88,0.96,-0.25,1.06,0.78,0
梅  斯,雷  恩,1,0,1.04,0.8,0,1.08,0.76,1
蒙彼利,甘  冈,2,0.5,1.04,0.8,0.5,0.92,0.92,1
